Key,Company,Ticker,Year,Date,Quarter,M-Score
14070,FPI LTD,FPL.,1998,9/30/1998,1998Q3,-2.6160426931282386
14070,FPI LTD,FPL.,1998,12/31/1998,1998Q4,-2.449569763708306
14070,FPI LTD,FPL.,1999,3/31/1999,1999Q1,-3.205376559778353
14070,FPI LTD,FPL.,1999,6/30/1999,1999Q2,-2.813809729224141
14070,FPI LTD,FPL.,1999,9/30/1999,1999Q3,-2.6034741675311657
14070,FPI LTD,FPL.,1999,12/31/1999,1999Q4,-2.894814961112027
14070,FPI LTD,FPL.,2000,3/31/2000,2000Q1,-2.315729603484852
14070,FPI LTD,FPL.,2000,6/30/2000,2000Q2,-2.5392583242909565
14070,FPI LTD,FPL.,2000,9/30/2000,2000Q3,-2.297632368697588
14070,FPI LTD,FPL.,2000,12/31/2000,2000Q4,-2.632711888327523
14070,FPI LTD,FPL.,2001,3/31/2001,2001Q1,-2.925424590836618
14070,FPI LTD,FPL.,2001,6/30/2001,2001Q2,-2.577870249584957
14070,FPI LTD,FPL.,2001,9/30/2001,2001Q3,-2.323367573731672
14070,FPI LTD,FPL.,2001,12/31/2001,2001Q4,-2.434395488718926
14070,FPI LTD,FPL.,2002,3/31/2002,2002Q1,-2.90092521066764
14070,FPI LTD,FPL.,2002,6/30/2002,2002Q2,-2.59978678461893
14070,FPI LTD,FPL.,2002,9/30/2002,2002Q3,-2.484099897484621
14070,FPI LTD,FPL.,2002,12/31/2002,2002Q4,-2.3787118836432364
14070,FPI LTD,FPL.,2003,3/31/2003,2003Q1,-2.8347333324824584
14070,FPI LTD,FPL.,2003,6/30/2003,2003Q2,-2.3338243825454312
14070,FPI LTD,FPL.,2003,9/30/2003,2003Q3,-2.4942921725922123
14070,FPI LTD,FPL.,2003,12/31/2003,2003Q4,-2.710511354156979
14070,FPI LTD,FPL.,2004,3/31/2004,2004Q1,-2.818761034041841
14070,FPI LTD,FPL.,2004,6/30/2004,2004Q2,-2.50728709069133
14070,FPI LTD,FPL.,2004,9/30/2004,2004Q3,-2.1132617938709
14070,FPI LTD,FPL.,2004,12/31/2004,2004Q4,-2.276383243474824
14070,FPI LTD,FPL.,2005,3/31/2005,2005Q1,-2.730845570635512
14070,FPI LTD,FPL.,2005,6/30/2005,2005Q2,-2.4029647563615213
14070,FPI LTD,FPL.,2005,9/30/2005,2005Q3,-2.187225799396106
14070,FPI LTD,FPL.,2005,12/31/2005,2005Q4,-2.380018674615213
14070,FPI LTD,FPL.,2006,3/31/2006,2006Q1,-3.05080000634784
14070,FPI LTD,FPL.,2006,6/30/2006,2006Q2,-3.5589539748224284
14070,FPI LTD,FPL.,2006,9/30/2006,2006Q3,-3.5879020509793262
14070,FPI LTD,FPL.,2006,12/31/2006,2006Q4,-3.180738739608552
14070,FPI LTD,FPL.,2007,3/31/2007,2007Q1,-2.914379720790673
14070,FPI LTD,FPL.,2007,6/30/2007,2007Q2,-2.915311547680962
14070,FPI LTD,FPL.,2007,9/30/2007,2007Q3,-3.948066626940866
14070,FPI LTD,FPL.,2007,12/31/2007,2007Q4,-0.900917497423241
14136,EQUITY SILVER MINES  -CL A,EST.A,1991,6/30/1991,1991Q2,-2.3195809633461115
14136,EQUITY SILVER MINES  -CL A,EST.A,1991,9/30/1991,1991Q3,-2.5599726835990007
14136,EQUITY SILVER MINES  -CL A,EST.A,1991,12/31/1991,1991Q4,-3.206028008742659
14136,EQUITY SILVER MINES  -CL A,EST.A,1992,3/31/1992,1992Q1,-0.2657376848341645
14136,EQUITY SILVER MINES  -CL A,EST.A,1992,6/30/1992,1992Q2,-2.9682332675863337
14136,EQUITY SILVER MINES  -CL A,EST.A,1992,9/30/1992,1992Q3,-2.009825519798072
14136,EQUITY SILVER MINES  -CL A,EST.A,1992,12/31/1992,1992Q4,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1993,3/31/1993,1993Q1,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1993,6/30/1993,1993Q2,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1993,9/30/1993,1993Q3,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1993,12/31/1993,1993Q4,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1994,3/31/1994,1994Q1,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1994,6/30/1994,1994Q2,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1994,9/30/1994,1994Q3,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1994,12/31/1994,1994Q4,-2.7858684972084538
14136,EQUITY SILVER MINES  -CL A,EST.A,1995,3/31/1995,1995Q1,-2.7858684972084538
14215,TECHNOLOGY GENERAL CORP,5236B,1987,9/30/1987,1987Q3,-2.805414902614914
14215,TECHNOLOGY GENERAL CORP,5236B,1987,12/31/1987,1987Q4,-2.391476938767928
14215,TECHNOLOGY GENERAL CORP,5236B,1988,3/31/1988,1988Q1,-1.676739961981334
14215,TECHNOLOGY GENERAL CORP,5236B,1988,6/30/1988,1988Q2,-3.3064249164175434
14215,TECHNOLOGY GENERAL CORP,5236B,1988,9/30/1988,1988Q3,-2.5442462115267843
14215,TECHNOLOGY GENERAL CORP,TGEN,1988,12/31/1988,1988Q4,-2.981995186958652
14215,TECHNOLOGY GENERAL CORP,TGEN,1989,3/31/1989,1989Q1,-2.536912143726933
14215,TECHNOLOGY GENERAL CORP,TGEN,1989,6/30/1989,1989Q2,-2.536912143726933
14215,TECHNOLOGY GENERAL CP,TGEN,1989,9/30/1989,1989Q3,-3.0969907415416067
14215,TECHNOLOGY GENERAL CP,TGEN,1989,12/31/1989,1989Q4,-2.555764473837995
14215,TECHNOLOGY GENERAL CP,TGEN,1990,3/31/1990,1990Q1,-3.844406806470376
14215,TECHNOLOGY GENERAL CP,TGEN,1990,6/30/1990,1990Q2,-2.473691290145352
14215,TECHNOLOGY GENERAL CP,TGEN,1990,9/30/1990,1990Q3,-2.90560271165771
14215,TECHNOLOGY GENERAL CP,TGEN,1990,12/31/1990,1990Q4,-2.407593618482249
14215,TECHNOLOGY GENERAL CP,TGEN,1991,3/31/1991,1991Q1,-3.442719391206904
14215,TECHNOLOGY GENERAL CP,TGEN,1991,6/30/1991,1991Q2,-3.442719391206904
14215,TECHNOLOGY GENERAL CP,TGENE,1991,9/30/1991,1991Q3,-2.3833434865888177
14215,TECHNOLOGY GENERAL CP,TGEN,1991,12/31/1991,1991Q4,-2.087027480647438
14215,TECHNOLOGY GENERAL CP,TGEN,1992,3/31/1992,1992Q1,-3.228710136607156
14215,TECHNOLOGY GENERAL CP,TGEN,1992,6/30/1992,1992Q2,-2.1152342619555906
14215,TECHNOLOGY GENERAL CP,TGEN,1992,9/30/1992,1992Q3,-3.252350979383351
14215,TECHNOLOGY GENERAL CP,TGEN,1992,12/31/1992,1992Q4,-2.779417950993209
14215,TECHNOLOGY GENERAL CP,TGEN,1993,3/31/1993,1993Q1,-2.571484296733481
14215,TECHNOLOGY GENERAL CP,TGEN,1993,6/30/1993,1993Q2,-2.7553794013595203
14215,TECHNOLOGY GENERAL CP,TGEN,1993,9/30/1993,1993Q3,-2.8058567032043324
14215,TECHNOLOGY GENERAL CP,3TGEN,1993,12/31/1993,1993Q4,-1.491993916254176
14215,TECHNOLOGY GENERAL CP,3TGEN,1994,3/31/1994,1994Q1,-0.6321114469454501
14215,TECHNOLOGY GENERAL CP,3TCGN,1994,6/30/1994,1994Q2,-2.9109848873139086
14215,TECHNOLOGY GENERAL CP,3TCGN,1995,3/31/1995,1995Q1,-0.7898529215183978
14215,TECHNOLOGY GENERAL CP,3TCGN,1995,6/30/1995,1995Q2,0.1434158694369573
14215,TECHNOLOGY GENERAL CP,3TCGN,1995,9/30/1995,1995Q3,-2.817159591571288
14215,TECHNOLOGY GENERAL CP,3TCGN,1995,12/31/1995,1995Q4,-2.506153307897204
14215,TECHNOLOGY GENERAL CP,3TCGN,1996,3/31/1996,1996Q1,-0.849955781470702
14215,TECHNOLOGY GENERAL CP,3TCGN,1996,6/30/1996,1996Q2,0.7688952920277796
14215,TECHNOLOGY GENERAL CP,3TCGN,1996,9/30/1996,1996Q3,-2.6226428964004542
14215,TECHNOLOGY GENERAL CP,3TCGN,1996,12/31/1996,1996Q4,-3.27889722333294
14215,TECHNOLOGY GENERAL CP,3TCGN,1997,3/31/1997,1997Q1,-3.3426567237416074
14215,TECHNOLOGY GENERAL CP,3TCGN,1997,6/30/1997,1997Q2,-2.325084744941722
14215,TECHNOLOGY GENERAL CP,3TCGN,1997,9/30/1997,1997Q3,-2.8586535539566853
14215,TECHNOLOGY GENERAL CP,3TCGN,1997,12/31/1997,1997Q4,-2.7289644348424567
14215,TECHNOLOGY GENERAL CP,3TCGN,1998,3/31/1998,1998Q1,-2.684119079358643
14215,TECHNOLOGY GENERAL CP,3TCGN,1998,6/30/1998,1998Q2,-2.257347302947342
14215,TECHNOLOGY GENERAL CP,3TCGN,1998,9/30/1998,1998Q3,-2.257347302947342
14215,TECHNOLOGY GENERAL CP,3TCGN,1998,12/31/1998,1998Q4,-3.333495648533041
14215,TECHNOLOGY GENERAL CP,3TCGN,1999,3/31/1999,1999Q1,-2.647663195118517
14215,TECHNOLOGY GENERAL CP,3TCGN,1999,6/30/1999,1999Q2,-2.32807555217965
14215,TECHNOLOGY GENERAL CP,3TCGN,1999,9/30/1999,1999Q3,-2.32807555217965
14215,TECHNOLOGY GENERAL CP,3TCGN,1999,12/31/1999,1999Q4,-3.2042735592067486
14215,TECHNOLOGY GENERAL CP,3TCGNE,2000,3/31/2000,2000Q1,-2.6111173437162294
14215,TECHNOLOGY GENERAL CP,3TCGNE,2000,6/30/2000,2000Q2,-2.419867491175333
14215,TECHNOLOGY GENERAL CP,3TCGN,2000,9/30/2000,2000Q3,-3.127328317340929
14215,TECHNOLOGY GENERAL CP,3TCGN,2000,12/31/2000,2000Q4,-2.621450875547936
14215,TECHNOLOGY GENERAL CP,3TCGN,2001,3/31/2001,2001Q1,-4.500020246106973
14215,TECHNOLOGY GENERAL CP,3TCGN,2001,6/30/2001,2001Q2,-2.585900757858636
14215,TECHNOLOGY GENERAL CP,3TCGN,2001,9/30/2001,2001Q3,-2.4606475818799747
14215,TECHNOLOGY GENERAL CP,3TCGN,2001,12/31/2001,2001Q4,-2.8079157073613468
14215,TECHNOLOGY GENERAL CP,3TCGN,2002,3/31/2002,2002Q1,-2.5842927401894413
14215,TECHNOLOGY GENERAL CP,3TCGN,2002,6/30/2002,2002Q2,-2.7123911785059245
14215,TECHNOLOGY GENERAL CP,3TCGN,2002,9/30/2002,2002Q3,-2.629240313708117
14215,TECHNOLOGY GENERAL CP,3TCGN,2002,12/31/2002,2002Q4,-2.889270867238014
14215,TECHNOLOGY GENERAL CP,3TCGN,2003,3/31/2003,2003Q1,-1.5635899352493707
14215,TECHNOLOGY GENERAL CP,3TCGNE,2003,6/30/2003,2003Q2,-2.651522909142761
14215,TECHNOLOGY GENERAL CP,TCGN,2003,9/30/2003,2003Q3,-2.930820867353092
14215,TECHNOLOGY GENERAL CP,TCGN,2003,12/31/2003,2003Q4,-3.173349049404336
14215,TECHNOLOGY GENERAL CP,TCGN,2004,3/31/2004,2004Q1,-2.6899412338967625
14215,TECHNOLOGY GENERAL CP,TCGN,2004,6/30/2004,2004Q2,-2.523086985310737
14215,TECHNOLOGY GENERAL CP,TCGN,2004,9/30/2004,2004Q3,-2.8147181125626024
14215,TECHNOLOGY GENERAL CP,TCGN,2004,12/31/2004,2004Q4,-2.2283433016001952
14215,TECHNOLOGY GENERAL CP,TCGN,2005,3/31/2005,2005Q1,-2.643794002058154
14215,TECHNOLOGY GENERAL CP,TCGN,2005,6/30/2005,2005Q2,-2.184591441218477
14215,TECHNOLOGY GENERAL CP,TCGN,2005,9/30/2005,2005Q3,-2.034037096370849
14215,TECHNOLOGY GENERAL CP,TCGN,2005,12/31/2005,2005Q4,-1.7718683741708634
14215,TECHNOLOGY GENERAL CP,TCGN,2006,3/31/2006,2006Q1,-2.2242597648746205
14282,AMPHENOL CORP,LPLI1,1988,3/31/1988,1988Q1,1.434423997181856
14282,AMPHENOL CORP,LPLI1,1988,6/30/1988,1988Q2,-2.7887186136535487
14282,AMPHENOL CORP,LPLI1,1988,9/30/1988,1988Q3,-3.012259663272078
14282,AMPHENOL CORP,LPLI1,1988,12/31/1988,1988Q4,-2.953767905230048
14282,AMPHENOL CORP,LPLI1,1989,3/31/1989,1989Q1,-2.108238916333886
14282,AMPHENOL CORP,LPLI1,1989,6/30/1989,1989Q2,-2.698199341387065
14282,AMPHENOL CORP,LPLI1,1989,9/30/1989,1989Q3,-2.961640151123075
14282,AMPHENOL CORP,LPLI1,1989,12/31/1989,1989Q4,-3.540160195110894
14282,AMPHENOL CORP,LPLI1,1990,3/31/1990,1990Q1,-1.0474970999233937
14282,AMPHENOL CORP,LPLI1,1990,6/30/1990,1990Q2,-2.354732853009016
14282,AMPHENOL CORP,LPLI1,1990,9/30/1990,1990Q3,-3.169831641960447
14282,AMPHENOL CORP,LPLI1,1990,12/31/1990,1990Q4,-2.0155079356587
14282,AMPHENOL CORP,LPLI1,1991,3/31/1991,1991Q1,-2.7441871226433925
14282,AMPHENOL CORP,LPLI1,1991,6/30/1991,1991Q2,-2.7170865977228127
14282,AMPHENOL CORP,LPLI1,1991,9/30/1991,1991Q3,-1.2778807924421285
14282,AMPHENOL CORP,LPLI1,1991,12/31/1991,1991Q4,-4.384893421775431
14282,AMPHENOL CORP,APH,1992,3/31/1992,1992Q1,-3.707369345618335
14282,AMPHENOL CORP,APH,1992,6/30/1992,1992Q2,-2.570496627132933
14282,AMPHENOL CORP,APH,1992,9/30/1992,1992Q3,-2.6186184642971924
14282,AMPHENOL CORP,APH,1992,12/31/1992,1992Q4,-2.510663070208436
14282,AMPHENOL CORP,APH,1993,3/31/1993,1993Q1,-2.4564885313155163
14282,AMPHENOL CORP,APH,1993,6/30/1993,1993Q2,-2.6688571365847324
14282,AMPHENOL CORP,APH,1993,9/30/1993,1993Q3,-2.738131742958612
14282,AMPHENOL CORP,APH,1993,12/31/1993,1993Q4,-3.209239178317993
14282,AMPHENOL CORP,APH,1994,3/31/1994,1994Q1,-2.3311003220136186
14282,AMPHENOL CORP,APH,1994,6/30/1994,1994Q2,-2.597465935962296
14282,AMPHENOL CORP,APH,1994,9/30/1994,1994Q3,-2.773751078835889
14282,AMPHENOL CORP,APH,1994,12/31/1994,1994Q4,-2.96584694556466
14282,AMPHENOL CORP,APH,1995,3/31/1995,1995Q1,-2.3823536167218204
14282,AMPHENOL CORP,APH,1995,6/30/1995,1995Q2,-2.5735428878366373
14282,AMPHENOL CORP,APH,1995,9/30/1995,1995Q3,-2.867069678330293
14282,AMPHENOL CORP,APH,1995,12/31/1995,1995Q4,-2.8897748205384617
14282,AMPHENOL CORP,APH,1996,3/31/1996,1996Q1,-2.3861213236232
14282,AMPHENOL CORP,APH,1996,6/30/1996,1996Q2,-2.459901893270992
14282,AMPHENOL CORP,APH,1996,9/30/1996,1996Q3,-2.738971680531401
14282,AMPHENOL CORP,APH,1996,12/31/1996,1996Q4,-2.906676600715873
14282,AMPHENOL CORP,APH,1997,3/31/1997,1997Q1,-2.3238903206036245
14282,AMPHENOL CORP,APH,1997,6/30/1997,1997Q2,-3.395018504532624
14282,AMPHENOL CORP,APH,1997,9/30/1997,1997Q3,-2.951798173947324
14282,AMPHENOL CORP,APH,1997,12/31/1997,1997Q4,-3.030663899972831
14282,AMPHENOL CORP,APH,1998,3/31/1998,1998Q1,-2.40984912919469
14282,AMPHENOL CORP,APH,1998,6/30/1998,1998Q2,-2.448313042890635
14282,AMPHENOL CORP,APH,1998,9/30/1998,1998Q3,-2.5269703954960643
14282,AMPHENOL CORP,APH,1998,12/31/1998,1998Q4,-2.843817552123573
14282,AMPHENOL CORP,APH,1999,3/31/1999,1999Q1,-2.359850837829617
14282,AMPHENOL CORP,APH,1999,6/30/1999,1999Q2,-2.54410863417354
14282,AMPHENOL CORP,APH,1999,9/30/1999,1999Q3,-2.505898123339421
14282,AMPHENOL CORP,APH,1999,12/31/1999,1999Q4,-2.732393650259952
14282,AMPHENOL CORP,APH,2000,3/31/2000,2000Q1,-2.3910047344375966
14282,AMPHENOL CORP,APH,2000,6/30/2000,2000Q2,-2.6402608286644886
14282,AMPHENOL CORP,APH,2000,9/30/2000,2000Q3,-2.744680596579733
14282,AMPHENOL CORP,APH,2000,12/31/2000,2000Q4,-2.978539818646327
14282,AMPHENOL CORP,APH,2001,3/31/2001,2001Q1,-2.736844720741514
14282,AMPHENOL CORP,APH,2001,6/30/2001,2001Q2,-2.509502038680453
14282,AMPHENOL CORP,APH,2001,9/30/2001,2001Q3,-2.709173957303781
14282,AMPHENOL CORP,APH,2001,12/31/2001,2001Q4,-3.0699951705433297
14282,AMPHENOL CORP,APH,2002,3/31/2002,2002Q1,-2.5140566803813265
14282,AMPHENOL CORP,APH,2002,6/30/2002,2002Q2,-2.6037859026089247
14282,AMPHENOL CORP,APH,2002,9/30/2002,2002Q3,-2.928132431194926
14282,AMPHENOL CORP,APH,2002,12/31/2002,2002Q4,-2.9167130801461525
14282,AMPHENOL CORP,APH,2003,3/31/2003,2003Q1,-2.413385479280181
14282,AMPHENOL CORP,APH,2003,6/30/2003,2003Q2,-2.596992243453285
14282,AMPHENOL CORP,APH,2003,9/30/2003,2003Q3,-2.7702352590335977
14282,AMPHENOL CORP,APH,2003,12/31/2003,2003Q4,-2.909812858106565
14282,AMPHENOL CORP,APH,2004,3/31/2004,2004Q1,-2.397753206379859
14282,AMPHENOL CORP,APH,2004,6/30/2004,2004Q2,-2.548925303942875
14282,AMPHENOL CORP,APH,2004,9/30/2004,2004Q3,-2.8476929615088817
14282,AMPHENOL CORP,APH,2004,12/31/2004,2004Q4,-2.983873083752265
14282,AMPHENOL CORP,APH,2005,3/31/2005,2005Q1,-2.38731287115716
14282,AMPHENOL CORP,APH,2005,6/30/2005,2005Q2,-2.5818224058446524
14282,AMPHENOL CORP,APH,2005,9/30/2005,2005Q3,-2.762269656962735
14282,AMPHENOL CORP,APH,2005,12/31/2005,2005Q4,-2.6670390921431464
14282,AMPHENOL CORP,APH,2006,3/31/2006,2006Q1,-2.401144998954051
14282,AMPHENOL CORP,APH,2006,6/30/2006,2006Q2,-2.674945106660108
14282,AMPHENOL CORP,APH,2006,9/30/2006,2006Q3,-2.72074060565534
14282,AMPHENOL CORP,APH,2006,12/31/2006,2006Q4,-2.895883220179494
14282,AMPHENOL CORP,APH,2007,3/31/2007,2007Q1,-2.4220756174620086
14282,AMPHENOL CORP,APH,2007,6/30/2007,2007Q2,-2.536569965850116
14282,AMPHENOL CORP,APH,2007,9/30/2007,2007Q3,-2.7025966719221537
14282,AMPHENOL CORP,APH,2007,12/31/2007,2007Q4,-2.89670986700979
14282,AMPHENOL CORP,APH,2008,3/31/2008,2008Q1,-2.480975165511956
14282,AMPHENOL CORP,APH,2008,6/30/2008,2008Q2,-2.533153396964173
14282,AMPHENOL CORP,APH,2008,9/30/2008,2008Q3,-2.779648286521126
14282,AMPHENOL CORP,APH,2008,12/31/2008,2008Q4,-3.155470107147464
14282,AMPHENOL CORP,APH,2009,3/31/2009,2009Q1,-2.648273437858892
14282,AMPHENOL CORP,APH,2009,6/30/2009,2009Q2,-2.8213156712039664
14282,AMPHENOL CORP,APH,2009,9/30/2009,2009Q3,-2.964154027223705
14282,AMPHENOL CORP,APH,2009,12/31/2009,2009Q4,-3.2262614103871994
14282,AMPHENOL CORP,APH,2010,3/31/2010,2010Q1,-2.2785505097680923
14282,AMPHENOL CORP,APH,2010,6/30/2010,2010Q2,-2.3782148977049933
14282,AMPHENOL CORP,APH,2010,9/30/2010,2010Q3,-2.520076128638556
14282,AMPHENOL CORP,APH,2010,12/31/2010,2010Q4,-2.802567625941053
14282,AMPHENOL CORP,APH,2011,3/31/2011,2011Q1,-2.462686853413092
14282,AMPHENOL CORP,APH,2011,6/30/2011,2011Q2,-2.5071790781155245
14282,AMPHENOL CORP,APH,2011,9/30/2011,2011Q3,-2.7821484691373994
14282,AMPHENOL CORP,APH,2011,12/31/2011,2011Q4,-2.961803071701965
14282,AMPHENOL CORP,APH,2012,3/31/2012,2012Q1,-2.5106420894670816
14282,AMPHENOL CORP,APH,2012,6/30/2012,2012Q2,-2.5613757688272374
14282,AMPHENOL CORP,APH,2012,9/30/2012,2012Q3,-2.7050938748924964
14282,AMPHENOL CORP,APH,2012,12/31/2012,2012Q4,-2.9556443199143385
14282,AMPHENOL CORP,APH,2013,3/31/2013,2013Q1,-2.561611737481695
14282,AMPHENOL CORP,APH,2013,6/30/2013,2013Q2,-2.629233408050873
14451,XTRAMEDICS INC,XMED,1988,3/31/1988,1988Q1,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1988,6/30/1988,1988Q2,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1988,9/30/1988,1988Q3,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1988,12/31/1988,1988Q4,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1989,3/31/1989,1989Q1,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1989,6/30/1989,1989Q2,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1989,9/30/1989,1989Q3,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1989,12/31/1989,1989Q4,2.7572432293893616
14451,XTRAMEDICS INC,XMED,1990,3/31/1990,1990Q1,-0.1033018680581391
14451,XTRAMEDICS INC,XMED,1990,6/30/1990,1990Q2,-1.8133619817822744
14451,XTRAMEDICS INC,XMED,1990,9/30/1990,1990Q3,-1.8133619817822744
14451,XTRAMEDICS INC,XMED,1990,12/31/1990,1990Q4,-1.8133619817822744
14451,XTRAMEDICS INC,XMED,1991,3/31/1991,1991Q1,-1.8133619817822744
14451,XTRAMEDICS INC,XMED,1991,6/30/1991,1991Q2,-1.8133619817822744
14451,XTRAMEDICS INC,XMED,1991,9/30/1991,1991Q3,-1.8133619817822744
14451,XTRAMEDICS INC,XMED,1991,12/31/1991,1991Q4,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1992,3/31/1992,1992Q1,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1992,6/30/1992,1992Q2,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1992,9/30/1992,1992Q3,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1992,12/31/1992,1992Q4,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1993,3/31/1993,1993Q1,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1993,6/30/1993,1993Q2,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1993,9/30/1993,1993Q3,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1993,12/31/1993,1993Q4,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1994,3/31/1994,1994Q1,-1.8133619817822744
14451,XTRAMEDICS INC,3XMED,1994,6/30/1994,1994Q2,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1994,9/30/1994,1994Q3,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1994,12/31/1994,1994Q4,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1995,3/31/1995,1995Q1,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1995,6/30/1995,1995Q2,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1995,9/30/1995,1995Q3,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1995,12/31/1995,1995Q4,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1996,3/31/1996,1996Q1,-1.8133619817822744
14451,ATHENA MED CORP,3AFEM,1996,6/30/1996,1996Q2,-0.8522445306085307
14451,ATHENA MED CORP,3AFEM,1996,9/30/1996,1996Q3,-0.8522445306085307
14451,ATHENA MED CORP,3AFEM,1996,12/31/1996,1996Q4,-0.8522445306085307
14451,ATHENA MED CORP,3AFEM,1997,3/31/1997,1997Q1,2.035175940741381
14451,ATHENA MED CORP,3AFEM,1997,6/30/1997,1997Q2,-0.6360843758437883
14451,ATHENA MED CORP,3AFEM,1997,9/30/1997,1997Q3,1.17010817461121
14451,A-FEM MEDICAL CORP,3AFEM,1997,12/31/1997,1997Q4,1.17010817461121
14451,A-FEM MEDICAL CORP,3AFEM,1998,3/31/1998,1998Q1,1.17010817461121
14451,A-FEM MEDICAL CORP,3AFEM,1998,6/30/1998,1998Q2,1.7584194947101968
14451,A-FEM MEDICAL CORP,3AFEM,1998,9/30/1998,1998Q3,2.7695974942552004
14451,A-FEM MEDICAL CORP,3AFEM,1998,12/31/1998,1998Q4,2.7695974942552004
14451,A-FEM MEDICAL CORP,3AFEM,1999,3/31/1999,1999Q1,-2.485508905276745
14451,A-FEM MEDICAL CORP,3AFEM,1999,6/30/1999,1999Q2,0.5548739948551238
14451,A-FEM MEDICAL CORP,3AFEM,1999,9/30/1999,1999Q3,0.7005642038479425
14451,A-FEM MEDICAL CORP,3AFEM,1999,12/31/1999,1999Q4,3.162761825094051
14451,A-FEM MEDICAL CORP,3AFEM,2000,3/31/2000,2000Q1,-2.9000248501131964
14451,A-FEM MEDICAL CORP,3AFEM,2000,6/30/2000,2000Q2,-2.9000248501131964
14451,A-FEM MEDICAL CORP,3AFEM,2000,9/30/2000,2000Q3,0.3784828740173087
14451,A-FEM MEDICAL CORP,3AFEM,2000,12/31/2000,2000Q4,0.3784828740173087
14451,A-FEM MEDICAL CORP,3AFEM,2001,3/31/2001,2001Q1,-4.516180264134698
14451,A-FEM MEDICAL CORP,3AFEM,2001,6/30/2001,2001Q2,-4.27940882809872
14451,A-FEM MEDICAL CORP,3AFEM,2001,9/30/2001,2001Q3,-1.9914572205246488
14451,A-FEM MEDICAL CORP,3AFEM,2001,12/31/2001,2001Q4,1.1289944290509233
14451,A-FEM MEDICAL CORP,3AFEM,2002,3/31/2002,2002Q1,-2.2446123402909555
14451,A-FEM MEDICAL CORP,3AFEME,2002,12/31/2002,2002Q4,-2.2446123402909555
14451,A-FEM MEDICAL CORP,3AFEME,2003,3/31/2003,2003Q1,-2.2446123402909555
14451,A-FEM MEDICAL CORP,3AFEME,2003,6/30/2003,2003Q2,-2.2446123402909555
14451,A-FEM MEDICAL CORP,3AFEME,2003,9/30/2003,2003Q3,-2.2446123402909555
14451,A-FEM MEDICAL CORP,3AFEME,2003,12/31/2003,2003Q4,-2.2446123402909555
14451,A-FEM MEDICAL CORP,AFEM,2004,3/31/2004,2004Q1,-2.2446123402909555
14451,A-FEM MEDICAL CORP,AFEM,2004,6/30/2004,2004Q2,2.524787906035752
14451,A-FEM MEDICAL CORP,AFEM,2004,9/30/2004,2004Q3,-0.5239708226005579
14451,A-FEM MEDICAL CORP,AFEM,2004,12/31/2004,2004Q4,-4.0053996362020445
14451,A-FEM MEDICAL CORP,AFEM,2005,3/31/2005,2005Q1,-4.0053996362020445
14451,A-FEM MEDICAL CORP,AFEM,2005,6/30/2005,2005Q2,-4.0053996362020445
14451,A-FEM MEDICAL CORP,AFEM,2005,9/30/2005,2005Q3,-4.0053996362020445
14451,A-FEM MEDICAL CORP,QTXB,2005,12/31/2005,2005Q4,-4.0053996362020445
14451,A-FEM MEDICAL CORP,QTXB,2006,3/31/2006,2006Q1,-4.0053996362020445
14451,A-FEM MEDICAL CORP,3QTXB,2006,6/30/2006,2006Q2,-4.0053996362020445
14451,QUANTRX BIOMEDICAL CP,3QTXB,2006,9/30/2006,2006Q3,-1.7879955082289936
14451,QUANTRX BIOMEDICAL CP,3QTXB,2006,12/31/2006,2006Q4,-1.53992711268168
